id,species,margin1,margin2,margin3,margin4,margin5,margin6,margin7,margin8,margin9,margin10,margin11,margin12,margin13,margin14,margin15,margin16,margin17,margin18,margin19,margin20,margin21,margin22,margin23,margin24,margin25,margin26,margin27,margin28,margin29,margin30,margin31,margin32,margin33,margin34,margin35,margin36,margin37,margin38,margin39,margin40,margin41,margin42,margin43,margin44,margin45,margin46,margin47,margin48,margin49,margin50,margin51,margin52,margin53,margin54,margin55,margin56,margin57,margin58,margin59,margin60,margin61,margin62,margin63,margin64,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28,shape29,shape30,shape31,shape32,shape33,shape34,shape35,shape36,shape37,shape38,shape39,shape40,shape41,shape42,shape43,shape44,shape45,shape46,shape47,shape48,shape49,shape50,shape51,shape52,shape53,shape54,shape55,shape56,shape57,shape58,shape59,shape60,shape61,shape62,shape63,shape64,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64
371,Alnus_Sieboldiana,1.953,3.906,19.531,1.953,29.297,3.906,11.719,0,5.859,7.812,0,27.344,5.859,37.109,25.391,0,3.906,0,5.859,1.953,68.359,23.438,0,0,72.266,15.625,39.062,13.672,1.953,17.578,27.344,35.156,0,0,7.812,0,5.859,48.828,15.625,21.484,13.672,0,13.672,25.391,0,25.391,10.547,21.484,46.875,3.125,0,0,19.531,11.719,13.672,17.578,0,1.953,0,7.812,7.812,13.672,5.859,9.766,90.532,83.924,79.005,74.249,69.543,65.223,61.106,57.023,53.207,49.437,46.373,43.648,41.578,397,392,39.031,39.935,42.004,44.592,47.675,5.108,55.404,60.304,65.564,71.207,7.715,8.319,89.546,96.126,10.283,10.957,11.631,11.891,11.217,10.545,98.759,92.235,85.945,79.841,74.001,68.403,62.963,57.907,5.304,487,45.041,42.467,40.471,3.915,3.831,39.213,40.146,41.627,44.106,46.983,50.624,54.524,58.527,63.099,68.016,73.066,78.089,8.275,89,0,0,0,11.719,977,0,0,0,0,0,40.039,0,3.906,1.953,17.578,15.625,0,0,4.883,977,0,16.602,0,1.953,0,33.203,0,0,0,0,1.953,26.367,293,1.953,0,0,4.883,293,293,0,977,7.812,1.953,0,0,0,7.812,0,5.859,293,26.953,18.555,33.203,4.883,0,15.625,0,45.898,3.906,3.418,0,50.781,3.906,0
374,Alnus_Viridis,0,0,3.906,1.953,41.016,1.953,0,0,5.859,0,0,33.203,1.953,11.719,23.438,0,0,0,11.719,1.953,21.484,5.859,0,5.859,48.828,3.906,21.484,15.625,3.906,1.953,11.328,11.328,1.953,0,0,1.953,3.906,33.203,9.766,11.719,56.641,0,1.953,13.672,0,41.016,58.594,9.766,10.547,13.672,0,0,15.625,64.453,3.906,25.391,3.906,1.953,9.766,13.672,0,3.906,0,0,74.962,67.607,63.125,65.601,66.743,67.985,67.555,67.099,67.474,67.546,66.895,65.859,64.536,62.092,59.685,57.642,55.506,53.245,5.355,52.758,52.724,52.979,54.356,56.872,60.394,63.592,68.086,74.005,80.907,88.257,95.336,10.281,97.797,90.276,83.204,77.031,71.607,66.566,63.595,60.358,58.315,56.168,55.859,56.214,55.965,56.596,57.011,58.512,59.231,59.918,61.692,63.077,63.378,64.638,63.759,63.273,64.631,65.278,6.461,62.757,67.523,74.817,81.804,82.002,0,3.906,293,4.883,0,4.883,1.953,0,293,293,38.086,0,293,27.344,20.508,0,0,0,32.227,7.812,0,72.266,1.953,18.555,4.883,66.406,0,977,18.555,0,3.906,91.797,16.602,0,293,0,43.945,0,7.812,16.602,0,9.766,4.883,0,1.953,0,6.836,0,16.602,3.418,78.125,8.789,33.203,5.859,0,10.938,977,52.734,21.484,24.414,0,54.688,7.812,7.812
375,Quercus_Rhysophylla,3.125,41.016,33.203,21.484,3.906,27.344,7.812,0,0,11.719,60.547,7.812,72.266,0,7.812,0,21.484,19.531,25.391,3.125,3.906,0,0,0,1.953,29.297,0,11.719,66.406,11.719,0,0,42.969,0,23.438,35.156,23.438,7.812,7.812,1.953,1.953,41.016,3.906,5.859,37.109,1.953,1.953,17.578,0,5.859,29.297,0,29.297,1.953,13.672,0,21.484,23.438,37.109,1.953,0,1.953,25.391,5.859,64.611,59.931,56.325,54.452,52.789,51.149,48.459,48.646,50.499,53.231,57.251,6.225,67.625,73.846,79.157,84.359,89.722,94.806,98.787,10.246,10.806,11.516,12.152,11.609,10.823,10.083,97.636,92.802,86.831,81.654,7.548,69.524,64.334,60.427,55.808,522,50.013,49.794,48.335,49.623,52.486,55.311,5.789,63.058,67.948,70.521,72.583,72.372,77.578,83.264,87.656,87.556,8.873,93.264,92.092,90.775,87.525,85.654,8.562,8.194,76.826,71.746,71.339,68.424,0,977,0,1.953,0,14.648,977,0,6.836,0,92.773,0,3.906,47.852,0,0,0,0,5.859,0,0,52.734,6.836,19.531,977,10.156,0,0,27.344,4.883,41.016,14.648,0,0,0,977,5.859,0,0,293,0,7.812,0,0,7.812,0,977,0,3.418,24.414,1.416,32.227,7.812,44.922,0,55.664,0,21.484,293,293,0,12.305,37.109,0
376,Alnus_Sieboldiana,3.906,1.953,19.531,0,17.578,25.391,5.859,0,3.906,17.578,3.906,33.203,25.391,3.125,29.297,0,7.812,5.859,0,1.953,56.641,19.531,0,0,58.594,9.766,37.109,13.672,1.953,7.812,27.344,44.922,1.953,7.812,7.812,3.906,3.906,58.594,23.438,27.344,11.719,5.859,15.625,11.719,1.953,17.578,97.656,27.344,37.109,17.578,0,1.953,3.906,23.438,1.953,17.578,5.859,7.812,9.766,1.953,1.953,21.484,0,11.719,9.792,91.388,86.561,82.522,78.537,74.575,70.904,67.178,6.368,6.012,56.974,54.429,52.244,50.326,49.367,48.462,48.622,49.543,50.942,52.865,55.359,58.377,61.939,66.585,71.881,77.761,84.187,91.043,98.011,10.535,1.129,12.021,12.093,11.377,10.701,1.007,94.471,88.434,82.505,76.683,7.113,66.274,61.527,57.544,53.713,50.626,48.426,46.616,45.533,44.902,45.389,46.656,49.224,5.245,55.789,59.163,63.047,67.556,72.014,76.843,82.002,86.607,90.581,96.135,0,0,293,44.922,0,0,293,0,0,35.156,58.594,0,977,13.672,61.523,977,0,0,23.438,977,0,26.367,0,977,977,87.891,14.648,0,8.789,4.883,10.742,10.742,41.016,0,1.953,293,63.477,0,20.508,8.789,15.625,293,19.531,293,977,0,977,0,12.695,4.883,11.621,14.648,41.992,24.414,0,45.898,0,23.438,7.812,21.484,0,89.844,977,1.953
377,Quercus_Shumardii,0,0,72.266,97.656,7.812,0,0,0,23.438,0,0,9.766,3.906,50.781,3.906,0,1.953,1.953,21.484,0,35.156,3.906,0,0,37.109,3.906,23.438,39.062,82.031,7.812,7.812,9.766,0,1.953,0,5.859,41.016,50.781,5.859,1.953,0,13.672,5.859,3.906,29.297,0,60.547,0,13.672,1.953,0,5.859,5.859,9.766,0,3.906,7.812,9.766,11.523,21.484,1.953,11.719,5.859,19.531,85.425,80.073,755,69.623,63.617,59.069,57.103,52.088,46.428,41.189,42.548,38.212,33.101,28.531,27.698,322,31.669,3.174,378,40.395,42.473,44.652,47.315,50.528,53.907,57.559,61.397,66.288,71.425,72.838,76.339,82.644,86.563,80.267,77.236,77.135,74.078,68.871,63.802,58.702,54.242,49.032,43.871,40.987,39.456,34.573,29.317,24.986,22.271,2.629,30.888,35.327,39.826,41.163,4.514,50.317,55.629,58.759,64.408,70.058,75.468,81.018,86.238,89.191,8.789,7.812,19.531,977,36.133,0,8.789,49.805,3.906,293,35.156,5.859,9.766,3.125,0,27.344,6.836,977,1.953,19.531,9.766,20.508,8.789,977,293,3.906,293,16.602,45.898,2.832,24.414,10.742,0,16.602,24.414,24.414,0,35.156,4.883,3.906,0,9.766,21.484,14.648,8.789,82.031,21.484,17.578,32.227,30.273,6.836,5.957,977,12.695,3.418,0,6.836,0,23.438,0,293,9.766,13.672,2.832
379,Quercus_x_Turneri,7.812,41.016,15.625,66.406,0,15.625,3.906,7.812,0,11.719,42.969,5.859,74.219,0,7.812,0,9.766,42.969,15.625,7.812,13.672,0,0,0,0,21.484,0,5.859,56.641,3.906,1.953,0,21.484,0,1.953,33.203,15.625,21.484,3.906,5.859,0,44.922,11.719,0,48.828,1.953,15.625,25.391,1.953,11.719,41.016,0,21.484,1.953,29.297,1.953,0,83.984,37.109,5.859,0,0,29.297,1.953,47.413,42.945,39.184,37.979,37.113,38.662,31.964,27.373,20.913,2.024,23.208,28.798,34.868,35.343,3.662,42.541,38.444,33.369,26.396,19.197,12.123,97.059,16.209,24.975,34.007,37.853,43.989,39.229,32.308,27.683,33.512,4.052,46.414,48.841,50.354,44.825,37.678,33.773,40.097,3.777,31.513,22.602,14.504,91.067,13.858,2.213,29.469,31.307,38.647,36.895,35.845,2.912,31.965,31.741,26.577,20.436,173,21.825,26.076,29.599,34.489,34.818,35.413,40.652,14.648,10.742,13.672,1.953,8.789,8.789,37.109,14.648,21.484,0,0,1.953,27.344,6.836,0,36.133,18.555,1.953,40.039,7.812,977,0,12.695,0,1.953,977,25.391,25.391,3.906,18.555,8.789,0,0,10.449,16.602,0,0,33.203,6.836,6.836,0,13.672,17.578,12.207,33.203,625,8.789,6.836,3.906,293,0,977,977,40.039,73.242,0,14.648,0,13.672,0,0,1.953,23.438,20.508
380,Callicarpa_Bodinieri,1.953,17.578,15.625,50.781,25.391,11.719,9.766,0,9.766,17.578,15.625,0,29.297,1.953,0,0,29.297,29.297,33.203,3.125,0,0,0,0,1.953,56.641,0,41.016,33.203,72.266,1.953,1.953,21.484,1.953,1.953,25.391,15.625,11.719,11.719,3.906,15.625,33.203,1.953,52.734,19.531,15.625,5.859,0,0,0,33.203,1.953,42.969,3.906,1.953,0,15.625,15.625,56.641,42.969,0,0,7.812,0,10.762,10.575,9.877,92.835,8.923,85.085,8.013,75.316,70.019,64.733,59.458,54.316,49.672,45.412,41.946,39.788,38.858,39.468,41.029,43.439,46.319,4.985,54.097,58.378,63.564,68.467,73.868,79.322,85.127,89.814,96.067,10.279,1.095,10.272,96.144,90.143,8.408,7.891,73.789,68.837,63.918,59.135,5.491,50.845,47.798,45.135,43.504,42.093,41.845,42.784,44.291,46.609,49.647,53.519,57.808,62.531,67.751,72.895,78.412,83.997,88.333,9.119,94.281,10.047,0,14.648,0,4.883,0,40.039,3.906,0,95.703,0,3.906,0,13.672,47.852,0,0,12.695,0,19.531,6.836,0,15.625,22.461,8.789,0,3.906,0,0,11.328,5.859,13.965,0,0,0,0,0,0,0,0,1.953,0,11.719,0,0,7.812,0,13.672,0,6.543,10.254,0,0,6.836,64.453,0,0,4.883,5.859,84.961,0,0,7.812,48.828,0
382,Quercus_Crassifolia,17.578,23.438,37.109,5.859,1.953,41.016,23.438,0,3.906,25.391,29.297,3.906,74.219,1.953,17.578,0,13.672,27.344,9.766,11.719,5.859,1.953,0,7.812,0,25.391,0,3.906,41.016,7.812,0,0,27.344,0,35.156,23.438,42.969,23.438,17.578,7.812,0,11.719,5.859,17.578,19.531,1.953,9.766,35.156,0,0,29.297,3.906,3.125,5.859,23.438,1.953,15.625,15.625,44.922,21.484,0,1.953,58.594,3.906,88.632,83.669,78.333,73.793,6.947,65.405,61.626,57.768,53.966,50.448,47.395,44.735,42.182,39.994,38.238,36.884,35.978,35.376,36.518,38.043,40.109,42.613,45.867,49.633,53.612,57.725,61.831,6.548,70.455,75.241,80.338,8.622,87.119,82.547,77.464,72.791,68.107,63.789,59.746,55.986,52.449,48.853,45.559,42.629,39.963,37.867,36.658,36.127,3.587,3.652,3.804,40.051,42.344,44.858,4.784,51.271,55.089,59.093,63.201,67.681,7.232,77.035,80.316,85.286,0,52.734,0,14.648,0,0,293,0,0,0,0,0,0,0,0,0,977,5.859,23.828,8.789,0,0,1.748,22.461,0,977,0,0,0,293,23.438,0,26.367,0,977,0,24.414,0,0,10.742,0,0,0,0,38.086,0,13.672,0,0,0,0,0,83.984,20.996,0,0,1.953,977,40.039,0,0,0,0,0
383,Quercus_Rubra,0,0,60.547,56.641,3.906,0,0,0,48.828,3.906,0,5.859,17.578,17.578,3.906,0,3.906,11.719,13.672,3.906,39.062,0,0,0,17.578,9.766,5.859,21.484,95.703,13.672,1.953,3.906,1.953,0,0,11.719,29.297,52.734,7.812,1.953,9.766,3.125,11.719,11.719,625,3.906,39.062,3.906,5.859,25.391,15.625,7.812,15.625,5.859,7.812,1.953,5.859,27.344,625,21.484,3.906,0,44.922,7.812,72.745,79.969,88.396,97.108,10.498,11.395,12.324,13.089,13.786,14.759,15.602,16.716,16.693,15.576,14.465,13.398,12.737,11.955,11.092,10.214,9.423,86.346,78.862,70.826,63.467,57.299,52.088,49.543,48.638,50.775,55.686,59.467,64.529,71.816,7.968,8.831,96.163,10.517,11.518,12.535,13.496,14.568,1.565,164,16.151,15.117,141,13.119,12.196,11.194,10.242,93.313,85.352,77.484,69.659,62.833,57.149,53.275,50.194,50.123,51.596,54.672,59.665,66.143,16.602,293,24.414,977,51.758,0,7.812,38.086,1.953,0,5.859,45.898,12.695,6.836,0,14.648,1.953,977,10.742,22.461,10.742,37.109,4.883,0,0,977,1.953,24.414,25.391,19.531,5.859,55.664,0,27.344,25.391,21.484,0,11.719,293,5.859,0,19.531,1.953,3.906,293,45.898,14.648,74.219,19.531,16.602,7.812,12.695,1.953,7.812,15.527,10.742,1.953,977,25.391,0,14.648,3.906,7.812,1.953
386,Tilia_Oliveri,3.906,9.766,66.406,33.203,25.391,0,19.531,5.859,5.859,13.672,1.953,9.766,23.438,1.953,25.391,0,15.625,7.812,17.578,9.766,15.625,0,0,3.906,0,25.391,0,17.578,27.344,25.391,1.953,7.812,13.672,1.953,7.812,19.531,37.109,50.781,27.344,7.812,25.391,21.484,0,27.344,15.625,5.859,23.438,17.578,1.953,9.766,29.297,1.953,74.219,19.531,35.156,3.906,9.766,13.672,39.062,9.766,1.953,0,23.438,1.953,14.554,13.681,12.859,12.091,11.339,10.603,98.056,9.013,82.795,75.321,69.054,62.286,56.201,50.662,46.374,4.474,45.042,45.743,47.847,51.229,56.422,61.905,68.611,75.287,82.996,90.803,98.906,10.722,11.589,12.435,13.292,13.931,13.092,123,11.678,10.925,10.173,94.407,87.006,80.047,7.298,66.114,59.929,54.474,49.324,45.561,43.547,43.525,45.024,48.799,53.229,58.901,65.494,72.311,79.593,87.564,95.779,10.416,11.279,1.218,13.112,14.072,15.016,15.376,0,13.672,977,1.084,0,0,977,12.695,0,47.852,1.953,0,0,0,0,0,4.883,14.648,19.531,5.859,0,293,17.578,56.641,97.656,13.672,7.812,0,3.906,0,11.719,0,14.063,0,3.906,0,73.242,1.953,42.969,40.039,33.203,6.836,89.844,0,27.344,0,15.625,0,0,1.953,977,0,39.062,977,0,1.953,13.672,3.906,1.953,1.953,0,293,0,11.719
387,Quercus_Agrifolia,13.672,17.578,11.328,5.859,7.812,15.625,21.484,5.859,1.953,13.672,17.578,11.719,625,0,27.344,0,5.859,3.125,1.953,17.578,5.859,0,0,0,3.906,13.672,1.953,11.719,44.922,15.625,0,0,9.766,1.953,17.578,5.859,46.875,625,21.484,3.906,0,9.766,15.625,17.578,21.484,3.906,9.766,54.688,0,9.766,33.203,0,11.719,0,15.625,0,15.625,11.719,41.016,3.906,1.953,1.953,60.547,0,67.565,68.911,70.692,74.759,78.575,83.636,90.344,96.543,10.363,11.166,11.974,12.898,13.879,14.844,15.901,1.692,18.026,17.723,16.703,15.701,14.647,13.716,12.777,11.912,11.148,10.396,97.681,92.775,87.296,82.929,77.487,73.989,70.798,69.658,68.743,69.359,71.722,75.633,7.925,8.399,89.854,96.247,10.282,10.968,11.795,12.625,1.339,14.101,14.471,14.484,14.141,13.446,12.668,11.952,11.252,10.569,98.497,92.677,86.741,81.307,76.114,72.465,70.371,68.527,11.133,18.555,14.648,0,19.531,14.648,29.297,40.039,49.805,4.883,1.953,0,12.695,5.859,0,0,3.418,0,12.695,21.484,0,0,2.832,0,293,0,9.766,9.766,35.156,19.531,20.508,0,0,10.352,6.836,0,0,66.406,12.695,9.766,0,0,6.836,42.969,10.742,5.957,3.418,9.766,7.812,16.602,0,0,0,13.672,18.555,0,11.719,0,12.695,0,0,0,3.906,3.418
388,Populus_Grandidentata,13.672,15.625,99.609,0,5.859,19.531,19.531,0,0,19.531,3.906,9.766,99.609,0,25.391,0,1.953,7.812,1.953,7.812,15.625,0,0,0,0,13.672,0,3.906,50.781,13.672,1.953,0,3.906,0,17.578,7.812,37.109,70.312,17.578,5.859,0,0,46.875,7.812,9.766,3.906,33.203,66.406,0,9.766,33.203,0,3.906,0,23.438,0,3.906,1.953,48.828,0,7.812,1.953,83.984,1.953,47.493,47.666,47.241,51.538,51.462,46.225,45.521,44.838,42.996,41.356,39.526,37.806,35.565,34.544,32.884,31.679,30.924,29.527,29.619,30.174,30.991,3.197,33.599,34.575,3.712,38.185,4.129,44.176,46.464,49.133,52.757,56.731,61.309,66.641,62.153,56.753,53.083,5.077,47.836,45.971,43.112,41.117,38.776,36.987,34.749,33.756,32.039,31.705,29.902,29.963,29.875,3.005,30.559,31.363,32.709,33.148,34.712,37.373,39.136,40.653,4.296,44.512,45.115,46.591,22.461,3.906,0,42.969,977,0,13.672,0,6.836,97.656,39.062,0,0,0,0,0,0,0,47.852,0,0,977,1.953,4.883,293,45.898,10.938,0,16.602,0,14.648,0,57.617,11.719,0,0,22.461,5.859,46.875,41.992,75.195,0,25.391,70.312,3.906,5.859,7.812,0,1.953,12.695,13.672,0,36.133,13.672,293,0,293,9.766,3.906,1.953,0,2.832,0,24.414
389,Quercus_Rubra,1.953,0,39.062,46.875,13.672,0,0,0,42.969,0,1.953,7.812,29.297,37.109,3.906,0,3.906,3.906,11.719,5.859,46.875,0,0,0,23.438,5.859,11.719,21.484,97.656,9.766,5.859,15.625,7.812,0,3.906,7.812,29.297,37.109,3.906,1.953,7.812,7.812,3.906,7.812,42.969,5.859,33.203,0,5.859,23.438,35.156,9.766,13.672,1.953,0,3.906,29.297,13.672,82.031,19.531,0,3.906,52.734,15.625,72.897,69.751,66.949,66.942,68.258,68.432,70.826,75.893,8.079,859,9.162,9.811,10.478,1.108,11.718,12.393,12.903,13.333,14.336,15.376,16.385,15.797,1.474,13.669,13.167,12.601,11.982,11.119,10.361,95.985,89.559,82.891,77.714,74.285,72.029,69.013,66.201,63.574,65.383,6.818,72.394,75.018,79.736,85.112,9.152,97.359,10.558,1.134,12.162,13.018,13.851,14.739,15.627,15.304,14.526,13.453,12.524,11.672,10.763,99.614,92.478,85.093,81.622,76.999,5.859,1.953,40.039,1.953,41.016,0,1.953,23.438,0,3.906,16.602,33.203,16.602,5.859,3.906,4.883,0,4.883,977,14.648,10.742,15.625,0,0,13.672,0,7.812,3.418,8.789,23.438,1.953,72.266,0,16.602,3.125,67.383,0,25.391,8.789,6.836,977,20.508,10.742,17.578,3.906,49.805,23.438,2.832,10.742,3.906,22.461,6.836,5.859,293,39.062,81.055,4.883,11.719,17.578,0,30.273,293,1.953,36.133
390,Morus_Nigra,0,0,17.578,3.906,15.625,0,17.578,0,3.906,3.906,1.953,39.062,0,11.719,37.109,0,3.906,0,5.859,3.906,3.125,44.922,0,60.547,27.344,15.625,17.578,7.812,0,7.812,23.438,17.578,5.859,0,0,3.906,7.812,21.484,21.484,25.391,0,3.906,9.375,7.812,3.906,17.578,37.109,12.305,5.859,50.781,1.953,0,15.625,5.859,35.156,3.125,1.953,1.953,5.859,7.812,0,37.109,0,5.859,46.525,48.141,49.157,50.189,51.695,53.257,55.136,56.257,57.194,57.352,57.133,55.646,52.948,52.971,58.728,53.703,51.848,55.309,5.778,58.608,58.435,5.725,5.511,52.783,51.253,50.151,49.624,48.998,47.783,4.712,47.077,46.824,46.623,46.403,4.629,46.958,47.772,48.714,49.227,5.061,52.038,53.518,5.509,57.437,5.924,62.934,67.291,70.623,65.766,61.475,58.053,55.754,53.322,51.663,49.673,49.227,48.945,47.912,47,46.562,46.865,46.603,47.079,46.393,0,5.859,1.953,60.547,0,7.812,6.836,0,35.156,37.109,49.805,0,977,1.953,3.906,0,3.906,0,78.125,3.906,0,977,977,8.789,14.648,51.758,977,977,41.992,14.648,38.086,0,83.984,0,3.906,0,57.617,0,9.766,42.969,6.836,0,13.672,0,3.906,0,10.742,0,7.812,56.641,977,0,58.594,43.945,0,0,977,11.719,13.672,1.953,0,98.633,0,0
392,Quercus_Agrifolia,25.391,27.344,82.031,13.672,1.953,3.125,11.719,0,5.859,15.625,33.203,7.812,72.266,0,29.297,0,21.484,33.203,1.953,15.625,17.578,0,0,0,0,15.625,0,17.578,35.156,7.812,0,0,35.156,0,3.906,15.625,29.297,3.125,23.438,5.859,0,5.859,29.297,11.719,19.531,0,9.766,50.781,0,21.484,25.391,1.953,23.438,0,3.906,0,13.672,15.625,29.297,5.859,1.953,0,60.547,1.953,86.211,83.527,81.751,80.876,82.767,84.561,88.017,92.951,97.588,10.278,10.916,11.538,12.319,13.044,13.799,14.521,15.308,16.152,17.162,1.833,19.073,17.868,16.686,15.553,14.473,13.599,12.746,119,11.162,10.496,97.677,92.261,86.761,81.033,78.622,79.032,77.638,79.068,81.985,8.753,92.256,98.643,10.606,11.308,11.851,12.485,133,14.226,14.994,15.872,1.654,17.057,1.702,16.697,15.895,15.075,14.251,13.299,12.451,11.683,10.836,10.079,93.667,89.809,12.891,4.883,6.836,3.906,5.859,12.695,41.016,23.438,29.297,39.062,0,0,10.742,15.625,0,0,6.836,0,20.508,14.648,0,5.859,25.391,0,7.812,293,20.508,293,6.543,15.625,40.039,0,0,22.461,10.742,0,0,36.133,42.969,33.203,1.953,0,13.672,2.832,13.672,10.742,41.016,0,11.719,55.664,0,0,293,18.555,6.836,0,13.672,977,33.203,0,0,1.953,1.953,46.875
393,Eucalyptus_Urnigera,52.734,48.828,5.859,29.297,0,78.125,7.812,0,13.672,44.922,50.781,0,83.984,1.953,0,0,19.531,42.969,5.859,13.672,5.859,0,0,0,0,19.531,1.953,3.906,39.062,3.906,1.953,0,39.062,0,42.969,66.406,13.672,7.812,0,0,0,9.766,0,3.906,21.484,0,9.766,0,0,0,78.125,0,17.578,0,0,0,11.719,11.719,17.578,11.719,0,0,56.641,3.906,78.229,73.342,68.331,63.137,58.094,53.119,48.139,43.359,38.282,33.679,29.668,25.689,21.819,1.878,17.631,17.227,1.897,21.893,26.244,30.893,3.514,39.742,44.769,49.354,54.281,59.518,64.503,69.471,74.903,80.081,8.537,91.244,91.061,85.202,7.943,74.305,68.647,63.283,57.907,5.283,47.803,426,37.724,32.803,28.678,24.106,2.006,1.762,15.483,16.177,18.363,21.919,25.944,3.079,35.965,41.366,46.832,52.245,57.908,63.213,68.603,74.164,79.663,83.525,27.344,293,14.648,1.953,12.695,7.812,8.789,8.789,21.484,3.906,0,0,3.906,8.789,0,0,4.883,0,977,6.836,0,977,977,0,0,1.953,48.828,0,12.695,6.836,8.789,0,0,19.043,6.836,0,0,13.672,8.789,977,0,0,4.883,24.414,1.953,71.289,4.883,293,4.883,18.555,0,0,0,8.789,1.709,0,0,0,9.766,0,0,0,4.883,14.648
394,Alnus_Viridis,0,0,17.578,13.672,25.391,0,7.812,3.906,1.953,3.906,1.953,37.109,9.766,9.766,15.625,0,3.906,1.953,7.812,7.812,33.203,3.125,0,13.672,44.922,15.625,17.578,13.672,5.859,17.578,29.297,68.359,5.859,0,1.953,0,11.719,29.297,21.484,13.672,21.484,19.531,11.719,23.438,3.906,19.531,39.062,25.391,60.547,29.297,0,1.953,15.625,48.828,9.766,13.672,9.766,9.766,23.438,23.438,1.953,25.391,7.812,9.766,80.049,8.531,7.799,70.672,68.783,69.553,70.193,69.226,69.056,70.927,72.252,73.726,73.519,72.182,7.042,67.764,65.121,63.264,60.776,592,57.968,56.962,56.736,57.011,59.336,61.673,65.539,70.306,7.605,82.628,89.975,97.412,10.486,10.172,94.404,87.565,81.092,75.199,70.066,66.085,62.194,59.342,5.714,57.266,58.107,59.502,60.535,62.705,6.462,6.654,68.584,69.568,70.344,71.374,70.986,69.605,68.969,67.387,67.389,6.837,67.947,67.761,68.364,72.358,0,977,977,19.531,0,0,293,0,293,6.836,41.992,0,977,10.742,58.594,977,0,0,23.438,977,0,50.781,0,10.742,0,76.172,0,0,17.578,977,11.719,53.711,9.766,0,0,0,24.414,0,3.906,11.719,0,13.672,5.859,0,977,0,5.859,0,17.578,16.602,79.102,13.672,35.156,11.719,0,17.773,0,37.109,27.344,2.832,0,73.242,12.695,0
396,Liquidambar_Styraciflua,1.953,1.953,29.297,10.742,25.391,0,5.859,0,17.578,11.719,5.859,5.859,9.766,5.859,1.953,0,5.859,3.906,19.531,19.531,9.766,3.906,0,5.859,5.859,39.062,0,60.547,23.438,87.891,1.953,1.953,15.625,0,5.859,9.766,15.625,5.859,5.859,5.859,37.109,29.297,11.719,54.688,21.484,7.812,7.812,0,0,17.578,1.953,0,54.688,9.766,0,0,9.766,3.125,64.453,27.344,7.812,3.906,13.672,3.906,14.063,13.866,12.761,11.818,11.069,10.338,97.555,96.003,92.019,8.765,82.566,78.119,75.585,73.341,72.013,68.503,66.971,68.614,67.943,72.401,76.557,80.593,84.782,88.602,91.976,97.253,10.414,11.045,11.593,11.983,12.459,13.012,13.266,12.279,11.308,10.266,9.236,82.572,72.316,61.513,52.774,5.664,6.265,68.762,75.679,85.119,9.629,10.284,1.092,10.239,94.668,87.205,81.186,75.764,71.837,67.441,64.023,68.374,78.599,88.687,98.861,10.939,12.015,13.111,0,13.672,4.883,0,80.078,0,4.883,37.109,18.555,0,17.578,45.605,0,24.414,0,0,8.789,0,5.859,29.297,0,47.852,4.883,0,0,4.883,0,0,26.367,1.953,24.414,0,0,0,6.836,0,0,4.883,0,0,0,0,977,293,6.836,977,10.742,29.297,0,42.969,3.906,0,0,12.695,3.125,0,0,0,19.531,0,0,14.648,0,0
397,Populus_Nigra,17.578,21.484,46.875,0,3.906,37.109,37.109,5.859,0,27.344,29.297,11.719,58.594,0,13.672,0,9.766,17.578,7.812,9.766,46.875,1.953,0,1.953,0,15.625,0,3.906,11.719,11.719,5.859,1.953,21.484,1.953,11.719,15.625,23.438,64.453,15.625,1.953,0,17.578,44.922,9.766,7.812,3.906,37.109,625,1.953,21.484,21.484,1.953,23.438,0,35.156,0,13.672,11.719,29.297,0,1.953,0,41.016,0,10.156,10.319,10.533,10.853,11.154,11.112,10.675,10.283,10.325,10.172,10.603,11.575,12.901,13.954,12.777,11.528,10.254,10.002,96.718,96.003,9.675,10.173,10.626,10.664,10.575,10.732,10.311,10.245,96.521,94.162,9.535,96.392,86.584,87.475,91.506,98.093,91.214,91.963,10.069,10.222,10.463,11.571,1.211,13.077,14.194,15.408,15.195,13.994,13.083,1.202,11.196,10.111,10.337,94.507,87.559,95.898,927,88.014,8.386,86.592,92.594,92.399,9.143,94.627,26.367,8.789,6.836,37.109,0,6.836,29.297,977,19.531,46.875,7.812,0,11.719,36.133,0,0,22.461,1.953,48.828,20.508,0,0,9.766,293,20.508,4.883,64.453,0,30.273,12.695,30.273,0,5.859,6.836,13.672,0,0,12.695,68.359,37.109,47.852,4.883,41.992,40.039,8.789,293,36.133,0,16.602,12.695,0,6.836,6.836,36.133,977,0,293,977,16.602,0,0,4.883,14.648,44.922
